gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp5-10.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=8460 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1614 / 62500 positions
  played 100 games, 3171 / 62500 positions
  played 150 games, 4651 / 62500 positions
  played 200 games, 6197 / 62500 positions
  played 250 games, 7622 / 62500 positions
  played 300 games, 9216 / 62500 positions
  played 350 games, 10787 / 62500 positions
  played 400 games, 12286 / 62500 positions
  played 450 games, 13873 / 62500 positions
  played 500 games, 15374 / 62500 positions
  played 550 games, 16906 / 62500 positions
  played 600 games, 18436 / 62500 positions
  played 650 games, 19974 / 62500 positions
  played 700 games, 21595 / 62500 positions
  played 750 games, 23108 / 62500 positions
  played 800 games, 24630 / 62500 positions
  played 850 games, 26149 / 62500 positions
  played 900 games, 27727 / 62500 positions
  played 950 games, 29202 / 62500 positions
  played 1000 games, 30840 / 62500 positions
  played 1050 games, 32350 / 62500 positions
  played 1100 games, 33863 / 62500 positions
  played 1150 games, 35443 / 62500 positions
  played 1200 games, 36977 / 62500 positions
  played 1250 games, 38529 / 62500 positions
  played 1300 games, 40078 / 62500 positions
  played 1350 games, 41636 / 62500 positions
  played 1400 games, 43149 / 62500 positions
  played 1450 games, 44710 / 62500 positions
  played 1500 games, 46278 / 62500 positions
  played 1550 games, 47781 / 62500 positions
  played 1600 games, 49335 / 62500 positions
  played 1650 games, 50978 / 62500 positions
  played 1700 games, 52413 / 62500 positions
  played 1750 games, 54051 / 62500 positions
  played 1800 games, 55621 / 62500 positions
  played 1850 games, 57228 / 62500 positions
  played 1900 games, 58913 / 62500 positions
  played 1950 games, 60514 / 62500 positions
  played 2000 games, 62020 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp5-10.jnnw
