gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp1-12.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=24285 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1617 / 62500 positions
  played 100 games, 3092 / 62500 positions
  played 150 games, 4608 / 62500 positions
  played 200 games, 6121 / 62500 positions
  played 250 games, 7615 / 62500 positions
  played 300 games, 9172 / 62500 positions
  played 350 games, 10757 / 62500 positions
  played 400 games, 12254 / 62500 positions
  played 450 games, 13899 / 62500 positions
  played 500 games, 15362 / 62500 positions
  played 550 games, 16843 / 62500 positions
  played 600 games, 18340 / 62500 positions
  played 650 games, 19899 / 62500 positions
  played 700 games, 21423 / 62500 positions
  played 750 games, 22986 / 62500 positions
  played 800 games, 24702 / 62500 positions
  played 850 games, 26273 / 62500 positions
  played 900 games, 27834 / 62500 positions
  played 950 games, 29415 / 62500 positions
  played 1000 games, 30968 / 62500 positions
  played 1050 games, 32505 / 62500 positions
  played 1100 games, 34044 / 62500 positions
  played 1150 games, 35538 / 62500 positions
  played 1200 games, 37079 / 62500 positions
  played 1250 games, 38574 / 62500 positions
  played 1300 games, 40133 / 62500 positions
  played 1350 games, 41640 / 62500 positions
  played 1400 games, 43210 / 62500 positions
  played 1450 games, 44658 / 62500 positions
  played 1500 games, 46291 / 62500 positions
  played 1550 games, 47871 / 62500 positions
  played 1600 games, 49383 / 62500 positions
  played 1650 games, 50935 / 62500 positions
  played 1700 games, 52605 / 62500 positions
  played 1750 games, 54259 / 62500 positions
  played 1800 games, 55814 / 62500 positions
  played 1850 games, 57361 / 62500 positions
  played 1900 games, 58845 / 62500 positions
  played 1950 games, 60396 / 62500 positions
  played 2000 games, 61880 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp1-12.jnnw
