gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp4-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=27409 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1642 / 62500 positions
  played 100 games, 3202 / 62500 positions
  played 150 games, 4656 / 62500 positions
  played 200 games, 6316 / 62500 positions
  played 250 games, 7832 / 62500 positions
  played 300 games, 9445 / 62500 positions
  played 350 games, 11015 / 62500 positions
  played 400 games, 12614 / 62500 positions
  played 450 games, 14129 / 62500 positions
  played 500 games, 15745 / 62500 positions
  played 550 games, 17342 / 62500 positions
  played 600 games, 18918 / 62500 positions
  played 650 games, 20459 / 62500 positions
  played 700 games, 21959 / 62500 positions
  played 750 games, 23543 / 62500 positions
  played 800 games, 25097 / 62500 positions
  played 850 games, 26677 / 62500 positions
  played 900 games, 28261 / 62500 positions
  played 950 games, 29757 / 62500 positions
  played 1000 games, 31412 / 62500 positions
  played 1050 games, 32971 / 62500 positions
  played 1100 games, 34588 / 62500 positions
  played 1150 games, 36079 / 62500 positions
  played 1200 games, 37713 / 62500 positions
  played 1250 games, 39155 / 62500 positions
  played 1300 games, 40708 / 62500 positions
  played 1350 games, 42236 / 62500 positions
  played 1400 games, 43779 / 62500 positions
  played 1450 games, 45390 / 62500 positions
  played 1500 games, 47001 / 62500 positions
  played 1550 games, 48574 / 62500 positions
  played 1600 games, 50292 / 62500 positions
  played 1650 games, 51850 / 62500 positions
  played 1700 games, 53452 / 62500 positions
  played 1750 games, 54918 / 62500 positions
  played 1800 games, 56434 / 62500 positions
  played 1850 games, 58052 / 62500 positions
  played 1900 games, 59543 / 62500 positions
  played 1950 games, 61038 / 62500 positions
  played 2000 games, 62500 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp4-1.jnnw
