gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp2-9.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=4894 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1447 / 62500 positions
  played 100 games, 3060 / 62500 positions
  played 150 games, 4658 / 62500 positions
  played 200 games, 6210 / 62500 positions
  played 250 games, 7790 / 62500 positions
  played 300 games, 9439 / 62500 positions
  played 350 games, 10996 / 62500 positions
  played 400 games, 12515 / 62500 positions
  played 450 games, 14100 / 62500 positions
  played 500 games, 15578 / 62500 positions
  played 550 games, 17202 / 62500 positions
  played 600 games, 18770 / 62500 positions
  played 650 games, 20349 / 62500 positions
  played 700 games, 21892 / 62500 positions
  played 750 games, 23535 / 62500 positions
  played 800 games, 25082 / 62500 positions
  played 850 games, 26673 / 62500 positions
  played 900 games, 28341 / 62500 positions
  played 950 games, 29894 / 62500 positions
  played 1000 games, 31374 / 62500 positions
  played 1050 games, 33036 / 62500 positions
  played 1100 games, 34601 / 62500 positions
  played 1150 games, 36147 / 62500 positions
  played 1200 games, 37687 / 62500 positions
  played 1250 games, 39257 / 62500 positions
  played 1300 games, 40880 / 62500 positions
  played 1350 games, 42359 / 62500 positions
  played 1400 games, 43906 / 62500 positions
  played 1450 games, 45399 / 62500 positions
  played 1500 games, 47104 / 62500 positions
  played 1550 games, 48569 / 62500 positions
  played 1600 games, 50193 / 62500 positions
  played 1650 games, 51797 / 62500 positions
  played 1700 games, 53191 / 62500 positions
  played 1750 games, 54750 / 62500 positions
  played 1800 games, 56313 / 62500 positions
  played 1850 games, 57899 / 62500 positions
  played 1900 games, 59591 / 62500 positions
  played 1950 games, 61143 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp2-9.jnnw
