gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp3-10.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=29873 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1608 / 62500 positions
  played 100 games, 3138 / 62500 positions
  played 150 games, 4698 / 62500 positions
  played 200 games, 6304 / 62500 positions
  played 250 games, 7896 / 62500 positions
  played 300 games, 9457 / 62500 positions
  played 350 games, 10945 / 62500 positions
  played 400 games, 12457 / 62500 positions
  played 450 games, 14048 / 62500 positions
  played 500 games, 15536 / 62500 positions
  played 550 games, 17118 / 62500 positions
  played 600 games, 18725 / 62500 positions
  played 650 games, 20347 / 62500 positions
  played 700 games, 21939 / 62500 positions
  played 750 games, 23334 / 62500 positions
  played 800 games, 24847 / 62500 positions
  played 850 games, 26323 / 62500 positions
  played 900 games, 27958 / 62500 positions
  played 950 games, 29495 / 62500 positions
  played 1000 games, 31035 / 62500 positions
  played 1050 games, 32570 / 62500 positions
  played 1100 games, 34218 / 62500 positions
  played 1150 games, 35844 / 62500 positions
  played 1200 games, 37394 / 62500 positions
  played 1250 games, 38844 / 62500 positions
  played 1300 games, 40483 / 62500 positions
  played 1350 games, 42077 / 62500 positions
  played 1400 games, 43740 / 62500 positions
  played 1450 games, 45364 / 62500 positions
  played 1500 games, 46984 / 62500 positions
  played 1550 games, 48557 / 62500 positions
  played 1600 games, 50129 / 62500 positions
  played 1650 games, 51624 / 62500 positions
  played 1700 games, 53175 / 62500 positions
  played 1750 games, 54752 / 62500 positions
  played 1800 games, 56266 / 62500 positions
  played 1850 games, 57846 / 62500 positions
  played 1900 games, 59462 / 62500 positions
  played 1950 games, 61043 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp3-10.jnnw
