gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp3-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=23810 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1444 / 62500 positions
  played 100 games, 3095 / 62500 positions
  played 150 games, 4628 / 62500 positions
  played 200 games, 6144 / 62500 positions
  played 250 games, 7631 / 62500 positions
  played 300 games, 9147 / 62500 positions
  played 350 games, 10636 / 62500 positions
  played 400 games, 12218 / 62500 positions
  played 450 games, 13807 / 62500 positions
  played 500 games, 15391 / 62500 positions
  played 550 games, 16918 / 62500 positions
  played 600 games, 18428 / 62500 positions
  played 650 games, 19951 / 62500 positions
  played 700 games, 21520 / 62500 positions
  played 750 games, 23078 / 62500 positions
  played 800 games, 24701 / 62500 positions
  played 850 games, 26231 / 62500 positions
  played 900 games, 27760 / 62500 positions
  played 950 games, 29334 / 62500 positions
  played 1000 games, 30871 / 62500 positions
  played 1050 games, 32420 / 62500 positions
  played 1100 games, 33936 / 62500 positions
  played 1150 games, 35547 / 62500 positions
  played 1200 games, 37088 / 62500 positions
  played 1250 games, 38600 / 62500 positions
  played 1300 games, 40219 / 62500 positions
  played 1350 games, 41701 / 62500 positions
  played 1400 games, 43204 / 62500 positions
  played 1450 games, 44716 / 62500 positions
  played 1500 games, 46200 / 62500 positions
  played 1550 games, 47810 / 62500 positions
  played 1600 games, 49342 / 62500 positions
  played 1650 games, 51026 / 62500 positions
  played 1700 games, 52540 / 62500 positions
  played 1750 games, 54148 / 62500 positions
  played 1800 games, 55580 / 62500 positions
  played 1850 games, 57064 / 62500 positions
  played 1900 games, 58623 / 62500 positions
  played 1950 games, 60214 / 62500 positions
  played 2000 games, 61843 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp3-2.jnnw
