gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp1-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=4925 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1418 / 62500 positions
  played 100 games, 2896 / 62500 positions
  played 150 games, 4378 / 62500 positions
  played 200 games, 6075 / 62500 positions
  played 250 games, 7611 / 62500 positions
  played 300 games, 9147 / 62500 positions
  played 350 games, 10619 / 62500 positions
  played 400 games, 12104 / 62500 positions
  played 450 games, 13646 / 62500 positions
  played 500 games, 15183 / 62500 positions
  played 550 games, 16759 / 62500 positions
  played 600 games, 18245 / 62500 positions
  played 650 games, 19792 / 62500 positions
  played 700 games, 21356 / 62500 positions
  played 750 games, 22823 / 62500 positions
  played 800 games, 24436 / 62500 positions
  played 850 games, 26068 / 62500 positions
  played 900 games, 27440 / 62500 positions
  played 950 games, 28792 / 62500 positions
  played 1000 games, 30399 / 62500 positions
  played 1050 games, 31981 / 62500 positions
  played 1100 games, 33595 / 62500 positions
  played 1150 games, 35033 / 62500 positions
  played 1200 games, 36603 / 62500 positions
  played 1250 games, 38073 / 62500 positions
  played 1300 games, 39617 / 62500 positions
  played 1350 games, 41206 / 62500 positions
  played 1400 games, 42799 / 62500 positions
  played 1450 games, 44393 / 62500 positions
  played 1500 games, 45897 / 62500 positions
  played 1550 games, 47400 / 62500 positions
  played 1600 games, 49032 / 62500 positions
  played 1650 games, 50649 / 62500 positions
  played 1700 games, 52153 / 62500 positions
  played 1750 games, 53694 / 62500 positions
  played 1800 games, 55158 / 62500 positions
  played 1850 games, 56575 / 62500 positions
  played 1900 games, 58204 / 62500 positions
  played 1950 games, 59836 / 62500 positions
  played 2000 games, 61299 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp1-1.jnnw
