gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp5-14.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=13764 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1608 / 62500 positions
  played 100 games, 3220 / 62500 positions
  played 150 games, 4644 / 62500 positions
  played 200 games, 6227 / 62500 positions
  played 250 games, 7808 / 62500 positions
  played 300 games, 9385 / 62500 positions
  played 350 games, 10933 / 62500 positions
  played 400 games, 12402 / 62500 positions
  played 450 games, 13842 / 62500 positions
  played 500 games, 15373 / 62500 positions
  played 550 games, 16993 / 62500 positions
  played 600 games, 18486 / 62500 positions
  played 650 games, 20116 / 62500 positions
  played 700 games, 21692 / 62500 positions
  played 750 games, 23333 / 62500 positions
  played 800 games, 24877 / 62500 positions
  played 850 games, 26546 / 62500 positions
  played 900 games, 28011 / 62500 positions
  played 950 games, 29580 / 62500 positions
  played 1000 games, 31095 / 62500 positions
  played 1050 games, 32641 / 62500 positions
  played 1100 games, 34204 / 62500 positions
  played 1150 games, 35717 / 62500 positions
  played 1200 games, 37373 / 62500 positions
  played 1250 games, 38945 / 62500 positions
  played 1300 games, 40484 / 62500 positions
  played 1350 games, 42044 / 62500 positions
  played 1400 games, 43559 / 62500 positions
  played 1450 games, 45327 / 62500 positions
  played 1500 games, 46844 / 62500 positions
  played 1550 games, 48395 / 62500 positions
  played 1600 games, 49919 / 62500 positions
  played 1650 games, 51450 / 62500 positions
  played 1700 games, 53002 / 62500 positions
  played 1750 games, 54592 / 62500 positions
  played 1800 games, 56076 / 62500 positions
  played 1850 games, 57635 / 62500 positions
  played 1900 games, 59120 / 62500 positions
  played 1950 games, 60691 / 62500 positions
  played 2000 games, 62210 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp5-14.jnnw
