gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp1-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=26646 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1575 / 62500 positions
  played 100 games, 3065 / 62500 positions
  played 150 games, 4570 / 62500 positions
  played 200 games, 6045 / 62500 positions
  played 250 games, 7578 / 62500 positions
  played 300 games, 9024 / 62500 positions
  played 350 games, 10645 / 62500 positions
  played 400 games, 12192 / 62500 positions
  played 450 games, 13765 / 62500 positions
  played 500 games, 15310 / 62500 positions
  played 550 games, 16833 / 62500 positions
  played 600 games, 18366 / 62500 positions
  played 650 games, 19988 / 62500 positions
  played 700 games, 21502 / 62500 positions
  played 750 games, 23107 / 62500 positions
  played 800 games, 24522 / 62500 positions
  played 850 games, 26108 / 62500 positions
  played 900 games, 27700 / 62500 positions
  played 950 games, 29245 / 62500 positions
  played 1000 games, 30677 / 62500 positions
  played 1050 games, 32289 / 62500 positions
  played 1100 games, 33872 / 62500 positions
  played 1150 games, 35439 / 62500 positions
  played 1200 games, 36971 / 62500 positions
  played 1250 games, 38522 / 62500 positions
  played 1300 games, 40116 / 62500 positions
  played 1350 games, 41769 / 62500 positions
  played 1400 games, 43272 / 62500 positions
  played 1450 games, 44774 / 62500 positions
  played 1500 games, 46305 / 62500 positions
  played 1550 games, 47829 / 62500 positions
  played 1600 games, 49251 / 62500 positions
  played 1650 games, 50750 / 62500 positions
  played 1700 games, 52142 / 62500 positions
  played 1750 games, 53668 / 62500 positions
  played 1800 games, 55194 / 62500 positions
  played 1850 games, 56793 / 62500 positions
  played 1900 games, 58407 / 62500 positions
  played 1950 games, 59910 / 62500 positions
  played 2000 games, 61397 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp1-5.jnnw
