gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp5-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=2978 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1556 / 62500 positions
  played 100 games, 3135 / 62500 positions
  played 150 games, 4659 / 62500 positions
  played 200 games, 6209 / 62500 positions
  played 250 games, 7693 / 62500 positions
  played 300 games, 9243 / 62500 positions
  played 350 games, 10828 / 62500 positions
  played 400 games, 12428 / 62500 positions
  played 450 games, 13954 / 62500 positions
  played 500 games, 15545 / 62500 positions
  played 550 games, 17122 / 62500 positions
  played 600 games, 18612 / 62500 positions
  played 650 games, 20104 / 62500 positions
  played 700 games, 21684 / 62500 positions
  played 750 games, 23224 / 62500 positions
  played 800 games, 24861 / 62500 positions
  played 850 games, 26499 / 62500 positions
  played 900 games, 28027 / 62500 positions
  played 950 games, 29545 / 62500 positions
  played 1000 games, 31082 / 62500 positions
  played 1050 games, 32634 / 62500 positions
  played 1100 games, 34299 / 62500 positions
  played 1150 games, 35866 / 62500 positions
  played 1200 games, 37441 / 62500 positions
  played 1250 games, 39046 / 62500 positions
  played 1300 games, 40523 / 62500 positions
  played 1350 games, 42063 / 62500 positions
  played 1400 games, 43561 / 62500 positions
  played 1450 games, 45078 / 62500 positions
  played 1500 games, 46667 / 62500 positions
  played 1550 games, 48268 / 62500 positions
  played 1600 games, 49811 / 62500 positions
  played 1650 games, 51317 / 62500 positions
  played 1700 games, 52749 / 62500 positions
  played 1750 games, 54252 / 62500 positions
  played 1800 games, 55734 / 62500 positions
  played 1850 games, 57272 / 62500 positions
  played 1900 games, 58759 / 62500 positions
  played 1950 games, 60472 / 62500 positions
  played 2000 games, 62040 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp5-1.jnnw
