gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp4-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=22973 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1499 / 62500 positions
  played 100 games, 2987 / 62500 positions
  played 150 games, 4564 / 62500 positions
  played 200 games, 6047 / 62500 positions
  played 250 games, 7638 / 62500 positions
  played 300 games, 9158 / 62500 positions
  played 350 games, 10748 / 62500 positions
  played 400 games, 12339 / 62500 positions
  played 450 games, 13795 / 62500 positions
  played 500 games, 15385 / 62500 positions
  played 550 games, 16932 / 62500 positions
  played 600 games, 18456 / 62500 positions
  played 650 games, 19984 / 62500 positions
  played 700 games, 21425 / 62500 positions
  played 750 games, 22960 / 62500 positions
  played 800 games, 24580 / 62500 positions
  played 850 games, 26091 / 62500 positions
  played 900 games, 27650 / 62500 positions
  played 950 games, 29237 / 62500 positions
  played 1000 games, 30653 / 62500 positions
  played 1050 games, 32149 / 62500 positions
  played 1100 games, 33651 / 62500 positions
  played 1150 games, 35209 / 62500 positions
  played 1200 games, 36795 / 62500 positions
  played 1250 games, 38473 / 62500 positions
  played 1300 games, 40155 / 62500 positions
  played 1350 games, 41657 / 62500 positions
  played 1400 games, 43275 / 62500 positions
  played 1450 games, 44940 / 62500 positions
  played 1500 games, 46573 / 62500 positions
  played 1550 games, 48140 / 62500 positions
  played 1600 games, 49654 / 62500 positions
  played 1650 games, 51361 / 62500 positions
  played 1700 games, 52855 / 62500 positions
  played 1750 games, 54365 / 62500 positions
  played 1800 games, 55924 / 62500 positions
  played 1850 games, 57574 / 62500 positions
  played 1900 games, 59072 / 62500 positions
  played 1950 games, 60586 / 62500 positions
  played 2000 games, 62207 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp4-3.jnnw
