gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp5-15.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=31773 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1591 / 62500 positions
  played 100 games, 3094 / 62500 positions
  played 150 games, 4627 / 62500 positions
  played 200 games, 6150 / 62500 positions
  played 250 games, 7750 / 62500 positions
  played 300 games, 9458 / 62500 positions
  played 350 games, 11063 / 62500 positions
  played 400 games, 12552 / 62500 positions
  played 450 games, 14181 / 62500 positions
  played 500 games, 15643 / 62500 positions
  played 550 games, 17216 / 62500 positions
  played 600 games, 18757 / 62500 positions
  played 650 games, 20358 / 62500 positions
  played 700 games, 21813 / 62500 positions
  played 750 games, 23443 / 62500 positions
  played 800 games, 24945 / 62500 positions
  played 850 games, 26510 / 62500 positions
  played 900 games, 28048 / 62500 positions
  played 950 games, 29610 / 62500 positions
  played 1000 games, 31153 / 62500 positions
  played 1050 games, 32631 / 62500 positions
  played 1100 games, 34246 / 62500 positions
  played 1150 games, 35845 / 62500 positions
  played 1200 games, 37431 / 62500 positions
  played 1250 games, 38927 / 62500 positions
  played 1300 games, 40474 / 62500 positions
  played 1350 games, 42079 / 62500 positions
  played 1400 games, 43679 / 62500 positions
  played 1450 games, 45174 / 62500 positions
  played 1500 games, 46673 / 62500 positions
  played 1550 games, 48122 / 62500 positions
  played 1600 games, 49689 / 62500 positions
  played 1650 games, 51177 / 62500 positions
  played 1700 games, 52710 / 62500 positions
  played 1750 games, 54270 / 62500 positions
  played 1800 games, 55782 / 62500 positions
  played 1850 games, 57344 / 62500 positions
  played 1900 games, 58846 / 62500 positions
  played 1950 games, 60463 / 62500 positions
  played 2000 games, 61986 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp5-15.jnnw
