gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp3-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=26458 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1503 / 62500 positions
  played 100 games, 3054 / 62500 positions
  played 150 games, 4555 / 62500 positions
  played 200 games, 6091 / 62500 positions
  played 250 games, 7652 / 62500 positions
  played 300 games, 9211 / 62500 positions
  played 350 games, 10813 / 62500 positions
  played 400 games, 12373 / 62500 positions
  played 450 games, 13948 / 62500 positions
  played 500 games, 15527 / 62500 positions
  played 550 games, 16963 / 62500 positions
  played 600 games, 18577 / 62500 positions
  played 650 games, 20135 / 62500 positions
  played 700 games, 21837 / 62500 positions
  played 750 games, 23466 / 62500 positions
  played 800 games, 25014 / 62500 positions
  played 850 games, 26516 / 62500 positions
  played 900 games, 28111 / 62500 positions
  played 950 games, 29725 / 62500 positions
  played 1000 games, 31261 / 62500 positions
  played 1050 games, 32824 / 62500 positions
  played 1100 games, 34443 / 62500 positions
  played 1150 games, 35989 / 62500 positions
  played 1200 games, 37519 / 62500 positions
  played 1250 games, 38995 / 62500 positions
  played 1300 games, 40539 / 62500 positions
  played 1350 games, 42061 / 62500 positions
  played 1400 games, 43558 / 62500 positions
  played 1450 games, 45170 / 62500 positions
  played 1500 games, 46710 / 62500 positions
  played 1550 games, 48204 / 62500 positions
  played 1600 games, 49830 / 62500 positions
  played 1650 games, 51376 / 62500 positions
  played 1700 games, 52957 / 62500 positions
  played 1750 games, 54555 / 62500 positions
  played 1800 games, 56183 / 62500 positions
  played 1850 games, 57724 / 62500 positions
  played 1900 games, 59338 / 62500 positions
  played 1950 games, 60916 / 62500 positions
  played 2000 games, 62440 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp3-4.jnnw
