gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp1-14.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=26612 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1462 / 62500 positions
  played 100 games, 3067 / 62500 positions
  played 150 games, 4582 / 62500 positions
  played 200 games, 6188 / 62500 positions
  played 250 games, 7663 / 62500 positions
  played 300 games, 9211 / 62500 positions
  played 350 games, 10789 / 62500 positions
  played 400 games, 12292 / 62500 positions
  played 450 games, 13757 / 62500 positions
  played 500 games, 15456 / 62500 positions
  played 550 games, 17024 / 62500 positions
  played 600 games, 18595 / 62500 positions
  played 650 games, 20125 / 62500 positions
  played 700 games, 21620 / 62500 positions
  played 750 games, 23181 / 62500 positions
  played 800 games, 24712 / 62500 positions
  played 850 games, 26213 / 62500 positions
  played 900 games, 27838 / 62500 positions
  played 950 games, 29331 / 62500 positions
  played 1000 games, 30851 / 62500 positions
  played 1050 games, 32340 / 62500 positions
  played 1100 games, 33779 / 62500 positions
  played 1150 games, 35317 / 62500 positions
  played 1200 games, 36821 / 62500 positions
  played 1250 games, 38254 / 62500 positions
  played 1300 games, 39805 / 62500 positions
  played 1350 games, 41362 / 62500 positions
  played 1400 games, 42918 / 62500 positions
  played 1450 games, 44394 / 62500 positions
  played 1500 games, 46020 / 62500 positions
  played 1550 games, 47579 / 62500 positions
  played 1600 games, 49052 / 62500 positions
  played 1650 games, 50627 / 62500 positions
  played 1700 games, 52264 / 62500 positions
  played 1750 games, 53795 / 62500 positions
  played 1800 games, 55285 / 62500 positions
  played 1850 games, 56940 / 62500 positions
  played 1900 games, 58503 / 62500 positions
  played 1950 games, 60111 / 62500 positions
  played 2000 games, 61680 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp1-14.jnnw
