gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp1-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=8894 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1577 / 62500 positions
  played 100 games, 3084 / 62500 positions
  played 150 games, 4560 / 62500 positions
  played 200 games, 6111 / 62500 positions
  played 250 games, 7658 / 62500 positions
  played 300 games, 9274 / 62500 positions
  played 350 games, 10784 / 62500 positions
  played 400 games, 12250 / 62500 positions
  played 450 games, 13734 / 62500 positions
  played 500 games, 15291 / 62500 positions
  played 550 games, 16832 / 62500 positions
  played 600 games, 18439 / 62500 positions
  played 650 games, 20105 / 62500 positions
  played 700 games, 21697 / 62500 positions
  played 750 games, 23326 / 62500 positions
  played 800 games, 24909 / 62500 positions
  played 850 games, 26486 / 62500 positions
  played 900 games, 27979 / 62500 positions
  played 950 games, 29568 / 62500 positions
  played 1000 games, 31167 / 62500 positions
  played 1050 games, 32632 / 62500 positions
  played 1100 games, 34213 / 62500 positions
  played 1150 games, 35717 / 62500 positions
  played 1200 games, 37283 / 62500 positions
  played 1250 games, 38796 / 62500 positions
  played 1300 games, 40392 / 62500 positions
  played 1350 games, 42071 / 62500 positions
  played 1400 games, 43695 / 62500 positions
  played 1450 games, 45286 / 62500 positions
  played 1500 games, 46761 / 62500 positions
  played 1550 games, 48304 / 62500 positions
  played 1600 games, 49751 / 62500 positions
  played 1650 games, 51249 / 62500 positions
  played 1700 games, 52796 / 62500 positions
  played 1750 games, 54370 / 62500 positions
  played 1800 games, 56008 / 62500 positions
  played 1850 games, 57550 / 62500 positions
  played 1900 games, 59095 / 62500 positions
  played 1950 games, 60592 / 62500 positions
  played 2000 games, 62141 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp1-8.jnnw
