gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp4-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=12632 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1643 / 62500 positions
  played 100 games, 3294 / 62500 positions
  played 150 games, 4887 / 62500 positions
  played 200 games, 6420 / 62500 positions
  played 250 games, 7995 / 62500 positions
  played 300 games, 9521 / 62500 positions
  played 350 games, 11094 / 62500 positions
  played 400 games, 12611 / 62500 positions
  played 450 games, 14123 / 62500 positions
  played 500 games, 15642 / 62500 positions
  played 550 games, 17306 / 62500 positions
  played 600 games, 18910 / 62500 positions
  played 650 games, 20514 / 62500 positions
  played 700 games, 22135 / 62500 positions
  played 750 games, 23713 / 62500 positions
  played 800 games, 25200 / 62500 positions
  played 850 games, 26854 / 62500 positions
  played 900 games, 28425 / 62500 positions
  played 950 games, 29963 / 62500 positions
  played 1000 games, 31620 / 62500 positions
  played 1050 games, 33195 / 62500 positions
  played 1100 games, 34685 / 62500 positions
  played 1150 games, 36281 / 62500 positions
  played 1200 games, 37824 / 62500 positions
  played 1250 games, 39306 / 62500 positions
  played 1300 games, 40779 / 62500 positions
  played 1350 games, 42311 / 62500 positions
  played 1400 games, 43873 / 62500 positions
  played 1450 games, 45461 / 62500 positions
  played 1500 games, 46948 / 62500 positions
  played 1550 games, 48471 / 62500 positions
  played 1600 games, 50094 / 62500 positions
  played 1650 games, 51673 / 62500 positions
  played 1700 games, 53225 / 62500 positions
  played 1750 games, 54775 / 62500 positions
  played 1800 games, 56288 / 62500 positions
  played 1850 games, 57773 / 62500 positions
  played 1900 games, 59344 / 62500 positions
  played 1950 games, 60906 / 62500 positions
  played 2000 games, 62405 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp4-2.jnnw
