gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp3-14.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=3421 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1501 / 62500 positions
  played 100 games, 3168 / 62500 positions
  played 150 games, 4663 / 62500 positions
  played 200 games, 6273 / 62500 positions
  played 250 games, 7870 / 62500 positions
  played 300 games, 9357 / 62500 positions
  played 350 games, 10998 / 62500 positions
  played 400 games, 12459 / 62500 positions
  played 450 games, 14036 / 62500 positions
  played 500 games, 15551 / 62500 positions
  played 550 games, 17061 / 62500 positions
  played 600 games, 18680 / 62500 positions
  played 650 games, 20301 / 62500 positions
  played 700 games, 21825 / 62500 positions
  played 750 games, 23366 / 62500 positions
  played 800 games, 24896 / 62500 positions
  played 850 games, 26516 / 62500 positions
  played 900 games, 27957 / 62500 positions
  played 950 games, 29589 / 62500 positions
  played 1000 games, 31029 / 62500 positions
  played 1050 games, 32743 / 62500 positions
  played 1100 games, 34359 / 62500 positions
  played 1150 games, 35969 / 62500 positions
  played 1200 games, 37597 / 62500 positions
  played 1250 games, 39206 / 62500 positions
  played 1300 games, 40716 / 62500 positions
  played 1350 games, 42262 / 62500 positions
  played 1400 games, 43949 / 62500 positions
  played 1450 games, 45555 / 62500 positions
  played 1500 games, 47000 / 62500 positions
  played 1550 games, 48511 / 62500 positions
  played 1600 games, 50042 / 62500 positions
  played 1650 games, 51543 / 62500 positions
  played 1700 games, 53127 / 62500 positions
  played 1750 games, 54806 / 62500 positions
  played 1800 games, 56323 / 62500 positions
  played 1850 games, 57909 / 62500 positions
  played 1900 games, 59373 / 62500 positions
  played 1950 games, 60935 / 62500 positions
  played 2000 games, 62500 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp3-14.jnnw
