gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp4-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=18330 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1555 / 62500 positions
  played 100 games, 3168 / 62500 positions
  played 150 games, 4665 / 62500 positions
  played 200 games, 6187 / 62500 positions
  played 250 games, 7757 / 62500 positions
  played 300 games, 9373 / 62500 positions
  played 350 games, 10830 / 62500 positions
  played 400 games, 12438 / 62500 positions
  played 450 games, 14014 / 62500 positions
  played 500 games, 15655 / 62500 positions
  played 550 games, 17392 / 62500 positions
  played 600 games, 19028 / 62500 positions
  played 650 games, 20607 / 62500 positions
  played 700 games, 22185 / 62500 positions
  played 750 games, 23690 / 62500 positions
  played 800 games, 25214 / 62500 positions
  played 850 games, 26680 / 62500 positions
  played 900 games, 28252 / 62500 positions
  played 950 games, 29800 / 62500 positions
  played 1000 games, 31262 / 62500 positions
  played 1050 games, 32923 / 62500 positions
  played 1100 games, 34267 / 62500 positions
  played 1150 games, 35882 / 62500 positions
  played 1200 games, 37372 / 62500 positions
  played 1250 games, 38895 / 62500 positions
  played 1300 games, 40415 / 62500 positions
  played 1350 games, 41988 / 62500 positions
  played 1400 games, 43519 / 62500 positions
  played 1450 games, 45043 / 62500 positions
  played 1500 games, 46591 / 62500 positions
  played 1550 games, 48176 / 62500 positions
  played 1600 games, 49736 / 62500 positions
  played 1650 games, 51219 / 62500 positions
  played 1700 games, 52703 / 62500 positions
  played 1750 games, 54265 / 62500 positions
  played 1800 games, 55746 / 62500 positions
  played 1850 games, 57300 / 62500 positions
  played 1900 games, 58793 / 62500 positions
  played 1950 games, 60305 / 62500 positions
  played 2000 games, 61817 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp4-4.jnnw
