gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp1-7.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=10069 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1569 / 62500 positions
  played 100 games, 3206 / 62500 positions
  played 150 games, 4630 / 62500 positions
  played 200 games, 6125 / 62500 positions
  played 250 games, 7739 / 62500 positions
  played 300 games, 9340 / 62500 positions
  played 350 games, 10808 / 62500 positions
  played 400 games, 12368 / 62500 positions
  played 450 games, 13909 / 62500 positions
  played 500 games, 15468 / 62500 positions
  played 550 games, 17026 / 62500 positions
  played 600 games, 18588 / 62500 positions
  played 650 games, 20172 / 62500 positions
  played 700 games, 21680 / 62500 positions
  played 750 games, 23273 / 62500 positions
  played 800 games, 24812 / 62500 positions
  played 850 games, 26339 / 62500 positions
  played 900 games, 27825 / 62500 positions
  played 950 games, 29406 / 62500 positions
  played 1000 games, 30902 / 62500 positions
  played 1050 games, 32442 / 62500 positions
  played 1100 games, 33936 / 62500 positions
  played 1150 games, 35520 / 62500 positions
  played 1200 games, 37053 / 62500 positions
  played 1250 games, 38551 / 62500 positions
  played 1300 games, 40042 / 62500 positions
  played 1350 games, 41605 / 62500 positions
  played 1400 games, 43101 / 62500 positions
  played 1450 games, 44602 / 62500 positions
  played 1500 games, 46102 / 62500 positions
  played 1550 games, 47708 / 62500 positions
  played 1600 games, 49192 / 62500 positions
  played 1650 games, 50743 / 62500 positions
  played 1700 games, 52306 / 62500 positions
  played 1750 games, 53828 / 62500 positions
  played 1800 games, 55402 / 62500 positions
  played 1850 games, 56985 / 62500 positions
  played 1900 games, 58514 / 62500 positions
  played 1950 games, 60099 / 62500 positions
  played 2000 games, 61551 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp1-7.jnnw
