gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0293-depthramp-ab/artefacts.src/Bramp-3.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=15414 nnue=/root/jass/jobs/results/cpx62-0266-kingloop-deepplay/artefacts.src/gen8.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1411 / 18750 positions
  played 100 games, 2771 / 18750 positions
  played 150 games, 4159 / 18750 positions
  played 200 games, 5524 / 18750 positions
  played 250 games, 6913 / 18750 positions
  played 300 games, 8333 / 18750 positions
  played 350 games, 9642 / 18750 positions
  played 400 games, 10980 / 18750 positions
  played 450 games, 12396 / 18750 positions
  played 500 games, 13735 / 18750 positions
  played 550 games, 15114 / 18750 positions
  played 600 games, 16488 / 18750 positions
  played 650 games, 17892 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0293-depthramp-ab/artefacts.src/Bramp-3.jnnw
