gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp2-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=10714 nnue=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1559 / 37500 positions
  played 100 games, 3050 / 37500 positions
  played 150 games, 4717 / 37500 positions
  played 200 games, 6295 / 37500 positions
  played 250 games, 7823 / 37500 positions
  played 300 games, 9355 / 37500 positions
  played 350 games, 10912 / 37500 positions
  played 400 games, 12462 / 37500 positions
  played 450 games, 13998 / 37500 positions
  played 500 games, 15653 / 37500 positions
  played 550 games, 17187 / 37500 positions
  played 600 games, 18712 / 37500 positions
  played 650 games, 20226 / 37500 positions
  played 700 games, 21765 / 37500 positions
  played 750 games, 23256 / 37500 positions
  played 800 games, 24834 / 37500 positions
  played 850 games, 26446 / 37500 positions
  played 900 games, 27975 / 37500 positions
  played 950 games, 29521 / 37500 positions
  played 1000 games, 31142 / 37500 positions
  played 1050 games, 32743 / 37500 positions
  played 1100 games, 34264 / 37500 positions
  played 1150 games, 35891 / 37500 positions
  played 1200 games, 37459 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp2-5.jnnw
