gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp4-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=16129 nnue=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1499 / 37500 positions
  played 100 games, 3043 / 37500 positions
  played 150 games, 4629 / 37500 positions
  played 200 games, 6145 / 37500 positions
  played 250 games, 7706 / 37500 positions
  played 300 games, 9315 / 37500 positions
  played 350 games, 10853 / 37500 positions
  played 400 games, 12465 / 37500 positions
  played 450 games, 13965 / 37500 positions
  played 500 games, 15520 / 37500 positions
  played 550 games, 17103 / 37500 positions
  played 600 games, 18585 / 37500 positions
  played 650 games, 20208 / 37500 positions
  played 700 games, 21765 / 37500 positions
  played 750 games, 23302 / 37500 positions
  played 800 games, 24824 / 37500 positions
  played 850 games, 26429 / 37500 positions
  played 900 games, 28031 / 37500 positions
  played 950 games, 29550 / 37500 positions
  played 1000 games, 31101 / 37500 positions
  played 1050 games, 32733 / 37500 positions
  played 1100 games, 34275 / 37500 positions
  played 1150 games, 35767 / 37500 positions
  played 1200 games, 37341 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp4-1.jnnw
