gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp1-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=6988 nnue=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1556 / 37500 positions
  played 100 games, 3186 / 37500 positions
  played 150 games, 4686 / 37500 positions
  played 200 games, 6270 / 37500 positions
  played 250 games, 7763 / 37500 positions
  played 300 games, 9254 / 37500 positions
  played 350 games, 10915 / 37500 positions
  played 400 games, 12497 / 37500 positions
  played 450 games, 14085 / 37500 positions
  played 500 games, 15652 / 37500 positions
  played 550 games, 17289 / 37500 positions
  played 600 games, 18891 / 37500 positions
  played 650 games, 20396 / 37500 positions
  played 700 games, 21906 / 37500 positions
  played 750 games, 23505 / 37500 positions
  played 800 games, 24905 / 37500 positions
  played 850 games, 26440 / 37500 positions
  played 900 games, 28072 / 37500 positions
  played 950 games, 29607 / 37500 positions
  played 1000 games, 31135 / 37500 positions
  played 1050 games, 32660 / 37500 positions
  played 1100 games, 34189 / 37500 positions
  played 1150 games, 35736 / 37500 positions
  played 1200 games, 37207 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp1-1.jnnw
