gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp2-7.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=9925 nnue=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1491 / 37500 positions
  played 100 games, 2987 / 37500 positions
  played 150 games, 4609 / 37500 positions
  played 200 games, 6125 / 37500 positions
  played 250 games, 7748 / 37500 positions
  played 300 games, 9405 / 37500 positions
  played 350 games, 11055 / 37500 positions
  played 400 games, 12598 / 37500 positions
  played 450 games, 14151 / 37500 positions
  played 500 games, 15820 / 37500 positions
  played 550 games, 17452 / 37500 positions
  played 600 games, 18947 / 37500 positions
  played 650 games, 20458 / 37500 positions
  played 700 games, 21936 / 37500 positions
  played 750 games, 23521 / 37500 positions
  played 800 games, 25201 / 37500 positions
  played 850 games, 26776 / 37500 positions
  played 900 games, 28294 / 37500 positions
  played 950 games, 29895 / 37500 positions
  played 1000 games, 31392 / 37500 positions
  played 1050 games, 33021 / 37500 positions
  played 1100 games, 34604 / 37500 positions
  played 1150 games, 36109 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp2-7.jnnw
