gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp1-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=32405 nnue=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1588 / 37500 positions
  played 100 games, 3160 / 37500 positions
  played 150 games, 4625 / 37500 positions
  played 200 games, 6093 / 37500 positions
  played 250 games, 7510 / 37500 positions
  played 300 games, 9087 / 37500 positions
  played 350 games, 10696 / 37500 positions
  played 400 games, 12392 / 37500 positions
  played 450 games, 13845 / 37500 positions
  played 500 games, 15338 / 37500 positions
  played 550 games, 16898 / 37500 positions
  played 600 games, 18487 / 37500 positions
  played 650 games, 19907 / 37500 positions
  played 700 games, 21551 / 37500 positions
  played 750 games, 23078 / 37500 positions
  played 800 games, 24576 / 37500 positions
  played 850 games, 26011 / 37500 positions
  played 900 games, 27620 / 37500 positions
  played 950 games, 29220 / 37500 positions
  played 1000 games, 30960 / 37500 positions
  played 1050 games, 32467 / 37500 positions
  played 1100 games, 34052 / 37500 positions
  played 1150 games, 35513 / 37500 positions
  played 1200 games, 37144 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp1-6.jnnw
