gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp2-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=28345 nnue=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1577 / 37500 positions
  played 100 games, 3192 / 37500 positions
  played 150 games, 4790 / 37500 positions
  played 200 games, 6272 / 37500 positions
  played 250 games, 7831 / 37500 positions
  played 300 games, 9422 / 37500 positions
  played 350 games, 11049 / 37500 positions
  played 400 games, 12595 / 37500 positions
  played 450 games, 14104 / 37500 positions
  played 500 games, 15691 / 37500 positions
  played 550 games, 17203 / 37500 positions
  played 600 games, 18751 / 37500 positions
  played 650 games, 20285 / 37500 positions
  played 700 games, 21856 / 37500 positions
  played 750 games, 23408 / 37500 positions
  played 800 games, 25029 / 37500 positions
  played 850 games, 26676 / 37500 positions
  played 900 games, 28183 / 37500 positions
  played 950 games, 29604 / 37500 positions
  played 1000 games, 31206 / 37500 positions
  played 1050 games, 32747 / 37500 positions
  played 1100 games, 34315 / 37500 positions
  played 1150 games, 35870 / 37500 positions
  played 1200 games, 37356 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp2-8.jnnw
