gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp4-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=30449 nnue=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1529 / 37500 positions
  played 100 games, 3144 / 37500 positions
  played 150 games, 4684 / 37500 positions
  played 200 games, 6146 / 37500 positions
  played 250 games, 7651 / 37500 positions
  played 300 games, 9017 / 37500 positions
  played 350 games, 10476 / 37500 positions
  played 400 games, 12117 / 37500 positions
  played 450 games, 13583 / 37500 positions
  played 500 games, 15119 / 37500 positions
  played 550 games, 16751 / 37500 positions
  played 600 games, 18292 / 37500 positions
  played 650 games, 19875 / 37500 positions
  played 700 games, 21520 / 37500 positions
  played 750 games, 23154 / 37500 positions
  played 800 games, 24668 / 37500 positions
  played 850 games, 26409 / 37500 positions
  played 900 games, 27932 / 37500 positions
  played 950 games, 29373 / 37500 positions
  played 1000 games, 31006 / 37500 positions
  played 1050 games, 32629 / 37500 positions
  played 1100 games, 34167 / 37500 positions
  played 1150 games, 35720 / 37500 positions
  played 1200 games, 37300 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp4-5.jnnw
