gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp3-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=24762 nnue=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1590 / 37500 positions
  played 100 games, 3105 / 37500 positions
  played 150 games, 4640 / 37500 positions
  played 200 games, 6084 / 37500 positions
  played 250 games, 7724 / 37500 positions
  played 300 games, 9230 / 37500 positions
  played 350 games, 10829 / 37500 positions
  played 400 games, 12293 / 37500 positions
  played 450 games, 13796 / 37500 positions
  played 500 games, 15323 / 37500 positions
  played 550 games, 16865 / 37500 positions
  played 600 games, 18431 / 37500 positions
  played 650 games, 19952 / 37500 positions
  played 700 games, 21510 / 37500 positions
  played 750 games, 23032 / 37500 positions
  played 800 games, 24519 / 37500 positions
  played 850 games, 26139 / 37500 positions
  played 900 games, 27724 / 37500 positions
  played 950 games, 29313 / 37500 positions
  played 1000 games, 30826 / 37500 positions
  played 1050 games, 32501 / 37500 positions
  played 1100 games, 34087 / 37500 positions
  played 1150 games, 35630 / 37500 positions
  played 1200 games, 37195 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp3-5.jnnw
