gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp4-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=1407 nnue=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1494 / 37500 positions
  played 100 games, 3079 / 37500 positions
  played 150 games, 4680 / 37500 positions
  played 200 games, 6317 / 37500 positions
  played 250 games, 7927 / 37500 positions
  played 300 games, 9487 / 37500 positions
  played 350 games, 11097 / 37500 positions
  played 400 games, 12598 / 37500 positions
  played 450 games, 14224 / 37500 positions
  played 500 games, 15688 / 37500 positions
  played 550 games, 17207 / 37500 positions
  played 600 games, 18668 / 37500 positions
  played 650 games, 20199 / 37500 positions
  played 700 games, 21728 / 37500 positions
  played 750 games, 23151 / 37500 positions
  played 800 games, 24838 / 37500 positions
  played 850 games, 26415 / 37500 positions
  played 900 games, 27958 / 37500 positions
  played 950 games, 29376 / 37500 positions
  played 1000 games, 30815 / 37500 positions
  played 1050 games, 32311 / 37500 positions
  played 1100 games, 33903 / 37500 positions
  played 1150 games, 35451 / 37500 positions
  played 1200 games, 37060 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp4-2.jnnw
