gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp3-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=938 nnue=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1620 / 37500 positions
  played 100 games, 3162 / 37500 positions
  played 150 games, 4633 / 37500 positions
  played 200 games, 6156 / 37500 positions
  played 250 games, 7719 / 37500 positions
  played 300 games, 9368 / 37500 positions
  played 350 games, 10899 / 37500 positions
  played 400 games, 12427 / 37500 positions
  played 450 games, 13936 / 37500 positions
  played 500 games, 15458 / 37500 positions
  played 550 games, 16957 / 37500 positions
  played 600 games, 18470 / 37500 positions
  played 650 games, 20080 / 37500 positions
  played 700 games, 21656 / 37500 positions
  played 750 games, 23117 / 37500 positions
  played 800 games, 24711 / 37500 positions
  played 850 games, 26264 / 37500 positions
  played 900 games, 27927 / 37500 positions
  played 950 games, 29453 / 37500 positions
  played 1000 games, 31047 / 37500 positions
  played 1050 games, 32611 / 37500 positions
  played 1100 games, 34217 / 37500 positions
  played 1150 games, 35747 / 37500 positions
  played 1200 games, 37388 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp3-1.jnnw
