gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp4-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=12019 nnue=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1551 / 37500 positions
  played 100 games, 3146 / 37500 positions
  played 150 games, 4781 / 37500 positions
  played 200 games, 6446 / 37500 positions
  played 250 games, 7917 / 37500 positions
  played 300 games, 9480 / 37500 positions
  played 350 games, 11232 / 37500 positions
  played 400 games, 12857 / 37500 positions
  played 450 games, 14492 / 37500 positions
  played 500 games, 16035 / 37500 positions
  played 550 games, 17586 / 37500 positions
  played 600 games, 19068 / 37500 positions
  played 650 games, 20640 / 37500 positions
  played 700 games, 22301 / 37500 positions
  played 750 games, 23874 / 37500 positions
  played 800 games, 25444 / 37500 positions
  played 850 games, 27024 / 37500 positions
  played 900 games, 28587 / 37500 positions
  played 950 games, 30271 / 37500 positions
  played 1000 games, 31780 / 37500 positions
  played 1050 games, 33451 / 37500 positions
  played 1100 games, 35019 / 37500 positions
  played 1150 games, 36555 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp4-8.jnnw
