gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp1-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=8041 nnue=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1569 / 37500 positions
  played 100 games, 3161 / 37500 positions
  played 150 games, 4667 / 37500 positions
  played 200 games, 6145 / 37500 positions
  played 250 games, 7711 / 37500 positions
  played 300 games, 9244 / 37500 positions
  played 350 games, 10930 / 37500 positions
  played 400 games, 12481 / 37500 positions
  played 450 games, 14010 / 37500 positions
  played 500 games, 15583 / 37500 positions
  played 550 games, 17213 / 37500 positions
  played 600 games, 18749 / 37500 positions
  played 650 games, 20271 / 37500 positions
  played 700 games, 21915 / 37500 positions
  played 750 games, 23513 / 37500 positions
  played 800 games, 25079 / 37500 positions
  played 850 games, 26624 / 37500 positions
  played 900 games, 28169 / 37500 positions
  played 950 games, 29732 / 37500 positions
  played 1000 games, 31309 / 37500 positions
  played 1050 games, 32981 / 37500 positions
  played 1100 games, 34512 / 37500 positions
  played 1150 games, 36062 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp1-8.jnnw
