gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp2-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=29477 nnue=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1578 / 37500 positions
  played 100 games, 3152 / 37500 positions
  played 150 games, 4727 / 37500 positions
  played 200 games, 6366 / 37500 positions
  played 250 games, 7916 / 37500 positions
  played 300 games, 9488 / 37500 positions
  played 350 games, 11102 / 37500 positions
  played 400 games, 12860 / 37500 positions
  played 450 games, 14457 / 37500 positions
  played 500 games, 16085 / 37500 positions
  played 550 games, 17643 / 37500 positions
  played 600 games, 19241 / 37500 positions
  played 650 games, 20750 / 37500 positions
  played 700 games, 22294 / 37500 positions
  played 750 games, 23898 / 37500 positions
  played 800 games, 25470 / 37500 positions
  played 850 games, 27063 / 37500 positions
  played 900 games, 28649 / 37500 positions
  played 950 games, 30148 / 37500 positions
  played 1000 games, 31692 / 37500 positions
  played 1050 games, 33256 / 37500 positions
  played 1100 games, 34754 / 37500 positions
  played 1150 games, 36279 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp2-1.jnnw
