gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp3-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=7089 nnue=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1563 / 37500 positions
  played 100 games, 3144 / 37500 positions
  played 150 games, 4671 / 37500 positions
  played 200 games, 6291 / 37500 positions
  played 250 games, 7956 / 37500 positions
  played 300 games, 9443 / 37500 positions
  played 350 games, 11095 / 37500 positions
  played 400 games, 12620 / 37500 positions
  played 450 games, 14244 / 37500 positions
  played 500 games, 15891 / 37500 positions
  played 550 games, 17494 / 37500 positions
  played 600 games, 19043 / 37500 positions
  played 650 games, 20517 / 37500 positions
  played 700 games, 21986 / 37500 positions
  played 750 games, 23601 / 37500 positions
  played 800 games, 25196 / 37500 positions
  played 850 games, 26725 / 37500 positions
  played 900 games, 28169 / 37500 positions
  played 950 games, 29629 / 37500 positions
  played 1000 games, 31192 / 37500 positions
  played 1050 games, 32715 / 37500 positions
  played 1100 games, 34334 / 37500 positions
  played 1150 games, 35874 / 37500 positions
  played 1200 games, 37404 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp3-6.jnnw
