gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp4-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=18376 nnue=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1542 / 37500 positions
  played 100 games, 3166 / 37500 positions
  played 150 games, 4660 / 37500 positions
  played 200 games, 6200 / 37500 positions
  played 250 games, 7737 / 37500 positions
  played 300 games, 9188 / 37500 positions
  played 350 games, 10867 / 37500 positions
  played 400 games, 12448 / 37500 positions
  played 450 games, 14059 / 37500 positions
  played 500 games, 15528 / 37500 positions
  played 550 games, 17000 / 37500 positions
  played 600 games, 18614 / 37500 positions
  played 650 games, 20185 / 37500 positions
  played 700 games, 21679 / 37500 positions
  played 750 games, 23280 / 37500 positions
  played 800 games, 24835 / 37500 positions
  played 850 games, 26435 / 37500 positions
  played 900 games, 27992 / 37500 positions
  played 950 games, 29609 / 37500 positions
  played 1000 games, 31192 / 37500 positions
  played 1050 games, 32791 / 37500 positions
  played 1100 games, 34377 / 37500 positions
  played 1150 games, 35851 / 37500 positions
  played 1200 games, 37306 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp4-6.jnnw
