gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp2-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=2399 nnue=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1534 / 37500 positions
  played 100 games, 3169 / 37500 positions
  played 150 games, 4799 / 37500 positions
  played 200 games, 6383 / 37500 positions
  played 250 games, 7982 / 37500 positions
  played 300 games, 9554 / 37500 positions
  played 350 games, 11109 / 37500 positions
  played 400 games, 12598 / 37500 positions
  played 450 games, 14263 / 37500 positions
  played 500 games, 15831 / 37500 positions
  played 550 games, 17354 / 37500 positions
  played 600 games, 18948 / 37500 positions
  played 650 games, 20468 / 37500 positions
  played 700 games, 21923 / 37500 positions
  played 750 games, 23476 / 37500 positions
  played 800 games, 24902 / 37500 positions
  played 850 games, 26492 / 37500 positions
  played 900 games, 28072 / 37500 positions
  played 950 games, 29807 / 37500 positions
  played 1000 games, 31418 / 37500 positions
  played 1050 games, 32923 / 37500 positions
  played 1100 games, 34591 / 37500 positions
  played 1150 games, 36155 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp2-3.jnnw
