gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp1-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=22989 nnue=/root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1520 / 37500 positions
  played 100 games, 3129 / 37500 positions
  played 150 games, 4694 / 37500 positions
  played 200 games, 6270 / 37500 positions
  played 250 games, 7905 / 37500 positions
  played 300 games, 9446 / 37500 positions
  played 350 games, 11057 / 37500 positions
  played 400 games, 12565 / 37500 positions
  played 450 games, 14032 / 37500 positions
  played 500 games, 15563 / 37500 positions
  played 550 games, 17138 / 37500 positions
  played 600 games, 18646 / 37500 positions
  played 650 games, 20131 / 37500 positions
  played 700 games, 21747 / 37500 positions
  played 750 games, 23292 / 37500 positions
  played 800 games, 24791 / 37500 positions
  played 850 games, 26343 / 37500 positions
  played 900 games, 27906 / 37500 positions
  played 950 games, 29441 / 37500 positions
  played 1000 games, 30958 / 37500 positions
  played 1050 games, 32509 / 37500 positions
  played 1100 games, 34077 / 37500 positions
  played 1150 games, 35604 / 37500 positions
  played 1200 games, 37109 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0218-elo-loop-depth4/artefacts.src/sp1-4.jnnw
