gen-data-wdl: n=25000 out=/root/jass/jobs/results/0183-selfdistill-iterate/artefacts.src/sp2-0.jnnw eval_depth=12 play_depth=4 max_plies=200 seed=201 nnue=/root/jass/jobs/results/0183-selfdistill-iterate/artefacts.src/v1.pjtw quiet_only=false pv_extract=0
  played 50 games, 1545 / 25000 positions
  played 100 games, 3121 / 25000 positions
  played 150 games, 4691 / 25000 positions
  played 200 games, 6310 / 25000 positions
  played 250 games, 7901 / 25000 positions
  played 300 games, 9381 / 25000 positions
  played 350 games, 11004 / 25000 positions
  played 400 games, 12478 / 25000 positions
  played 450 games, 14089 / 25000 positions
  played 500 games, 15661 / 25000 positions
  played 550 games, 17289 / 25000 positions
  played 600 games, 18943 / 25000 positions
  played 650 games, 20539 / 25000 positions
  played 700 games, 22103 / 25000 positions
  played 750 games, 23635 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0183-selfdistill-iterate/artefacts.src/sp2-0.jnnw
