gen-data-wdl: n=25000 out=/root/jass/jobs/results/0183-selfdistill-iterate/artefacts.src/sp2-5.jnnw eval_depth=12 play_depth=4 max_plies=200 seed=206 nnue=/root/jass/jobs/results/0183-selfdistill-iterate/artefacts.src/v1.pjtw quiet_only=false pv_extract=0
  played 50 games, 1499 / 25000 positions
  played 100 games, 2990 / 25000 positions
  played 150 games, 4470 / 25000 positions
  played 200 games, 6213 / 25000 positions
  played 250 games, 7729 / 25000 positions
  played 300 games, 9222 / 25000 positions
  played 350 games, 10785 / 25000 positions
  played 400 games, 12354 / 25000 positions
  played 450 games, 14005 / 25000 positions
  played 500 games, 15507 / 25000 positions
  played 550 games, 17127 / 25000 positions
  played 600 games, 18748 / 25000 positions
  played 650 games, 20322 / 25000 positions
  played 700 games, 21965 / 25000 positions
  played 750 games, 23569 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0183-selfdistill-iterate/artefacts.src/sp2-5.jnnw
