gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp3-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=19119 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1618 / 37500 positions
  played 100 games, 3178 / 37500 positions
  played 150 games, 4835 / 37500 positions
  played 200 games, 6454 / 37500 positions
  played 250 games, 8004 / 37500 positions
  played 300 games, 9488 / 37500 positions
  played 350 games, 11077 / 37500 positions
  played 400 games, 12747 / 37500 positions
  played 450 games, 14327 / 37500 positions
  played 500 games, 15944 / 37500 positions
  played 550 games, 17433 / 37500 positions
  played 600 games, 18953 / 37500 positions
  played 650 games, 20570 / 37500 positions
  played 700 games, 22103 / 37500 positions
  played 750 games, 23721 / 37500 positions
  played 800 games, 25488 / 37500 positions
  played 850 games, 27080 / 37500 positions
  played 900 games, 28676 / 37500 positions
  played 950 games, 30172 / 37500 positions
  played 1000 games, 31699 / 37500 positions
  played 1050 games, 33207 / 37500 positions
  played 1100 games, 34786 / 37500 positions
  played 1150 games, 36258 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp3-3.jnnw
