gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp7-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=20306 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1662 / 37500 positions
  played 100 games, 3150 / 37500 positions
  played 150 games, 4722 / 37500 positions
  played 200 games, 6238 / 37500 positions
  played 250 games, 7867 / 37500 positions
  played 300 games, 9398 / 37500 positions
  played 350 games, 11080 / 37500 positions
  played 400 games, 12716 / 37500 positions
  played 450 games, 14244 / 37500 positions
  played 500 games, 15749 / 37500 positions
  played 550 games, 17289 / 37500 positions
  played 600 games, 18920 / 37500 positions
  played 650 games, 20524 / 37500 positions
  played 700 games, 21979 / 37500 positions
  played 750 games, 23446 / 37500 positions
  played 800 games, 24987 / 37500 positions
  played 850 games, 26599 / 37500 positions
  played 900 games, 28251 / 37500 positions
  played 950 games, 29811 / 37500 positions
  played 1000 games, 31404 / 37500 positions
  played 1050 games, 32905 / 37500 positions
  played 1100 games, 34476 / 37500 positions
  played 1150 games, 35946 / 37500 positions
  played 1200 games, 37479 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp7-1.jnnw
