gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp5-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=25151 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1655 / 37500 positions
  played 100 games, 3287 / 37500 positions
  played 150 games, 4886 / 37500 positions
  played 200 games, 6479 / 37500 positions
  played 250 games, 8063 / 37500 positions
  played 300 games, 9737 / 37500 positions
  played 350 games, 11221 / 37500 positions
  played 400 games, 12817 / 37500 positions
  played 450 games, 14445 / 37500 positions
  played 500 games, 16021 / 37500 positions
  played 550 games, 17717 / 37500 positions
  played 600 games, 19331 / 37500 positions
  played 650 games, 20974 / 37500 positions
  played 700 games, 22577 / 37500 positions
  played 750 games, 24114 / 37500 positions
  played 800 games, 25718 / 37500 positions
  played 850 games, 27165 / 37500 positions
  played 900 games, 28730 / 37500 positions
  played 950 games, 30296 / 37500 positions
  played 1000 games, 31852 / 37500 positions
  played 1050 games, 33426 / 37500 positions
  played 1100 games, 35001 / 37500 positions
  played 1150 games, 36527 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp5-4.jnnw
