gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp2-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=5430 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1661 / 37500 positions
  played 100 games, 3169 / 37500 positions
  played 150 games, 4884 / 37500 positions
  played 200 games, 6293 / 37500 positions
  played 250 games, 7757 / 37500 positions
  played 300 games, 9411 / 37500 positions
  played 350 games, 10996 / 37500 positions
  played 400 games, 12496 / 37500 positions
  played 450 games, 13951 / 37500 positions
  played 500 games, 15524 / 37500 positions
  played 550 games, 17074 / 37500 positions
  played 600 games, 18504 / 37500 positions
  played 650 games, 20112 / 37500 positions
  played 700 games, 21638 / 37500 positions
  played 750 games, 23251 / 37500 positions
  played 800 games, 24761 / 37500 positions
  played 850 games, 26303 / 37500 positions
  played 900 games, 27760 / 37500 positions
  played 950 games, 29327 / 37500 positions
  played 1000 games, 30816 / 37500 positions
  played 1050 games, 32280 / 37500 positions
  played 1100 games, 33871 / 37500 positions
  played 1150 games, 35383 / 37500 positions
  played 1200 games, 36999 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp2-4.jnnw
