gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp8-14.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=25468 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1543 / 37500 positions
  played 100 games, 3257 / 37500 positions
  played 150 games, 4919 / 37500 positions
  played 200 games, 6525 / 37500 positions
  played 250 games, 8115 / 37500 positions
  played 300 games, 9667 / 37500 positions
  played 350 games, 11312 / 37500 positions
  played 400 games, 12942 / 37500 positions
  played 450 games, 14553 / 37500 positions
  played 500 games, 16131 / 37500 positions
  played 550 games, 17533 / 37500 positions
  played 600 games, 19201 / 37500 positions
  played 650 games, 20921 / 37500 positions
  played 700 games, 22451 / 37500 positions
  played 750 games, 24022 / 37500 positions
  played 800 games, 25603 / 37500 positions
  played 850 games, 27221 / 37500 positions
  played 900 games, 28800 / 37500 positions
  played 950 games, 30504 / 37500 positions
  played 1000 games, 32196 / 37500 positions
  played 1050 games, 33776 / 37500 positions
  played 1100 games, 35350 / 37500 positions
  played 1150 games, 36918 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp8-14.jnnw
