gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp3-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=27270 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1460 / 37500 positions
  played 100 games, 2955 / 37500 positions
  played 150 games, 4667 / 37500 positions
  played 200 games, 6241 / 37500 positions
  played 250 games, 7844 / 37500 positions
  played 300 games, 9323 / 37500 positions
  played 350 games, 10857 / 37500 positions
  played 400 games, 12490 / 37500 positions
  played 450 games, 14169 / 37500 positions
  played 500 games, 15774 / 37500 positions
  played 550 games, 17326 / 37500 positions
  played 600 games, 18988 / 37500 positions
  played 650 games, 20581 / 37500 positions
  played 700 games, 22186 / 37500 positions
  played 750 games, 23722 / 37500 positions
  played 800 games, 25195 / 37500 positions
  played 850 games, 26817 / 37500 positions
  played 900 games, 28322 / 37500 positions
  played 950 games, 29926 / 37500 positions
  played 1000 games, 31535 / 37500 positions
  played 1050 games, 33016 / 37500 positions
  played 1100 games, 34548 / 37500 positions
  played 1150 games, 36131 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp3-5.jnnw
