gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp1-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=3230 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1550 / 37500 positions
  played 100 games, 3122 / 37500 positions
  played 150 games, 4669 / 37500 positions
  played 200 games, 6218 / 37500 positions
  played 250 games, 7812 / 37500 positions
  played 300 games, 9393 / 37500 positions
  played 350 games, 10922 / 37500 positions
  played 400 games, 12485 / 37500 positions
  played 450 games, 13963 / 37500 positions
  played 500 games, 15459 / 37500 positions
  played 550 games, 17034 / 37500 positions
  played 600 games, 18469 / 37500 positions
  played 650 games, 19929 / 37500 positions
  played 700 games, 21392 / 37500 positions
  played 750 games, 22932 / 37500 positions
  played 800 games, 24473 / 37500 positions
  played 850 games, 26042 / 37500 positions
  played 900 games, 27538 / 37500 positions
  played 950 games, 29117 / 37500 positions
  played 1000 games, 30663 / 37500 positions
  played 1050 games, 32169 / 37500 positions
  played 1100 games, 33750 / 37500 positions
  played 1150 games, 35445 / 37500 positions
  played 1200 games, 36979 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp1-2.jnnw
