gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp8-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=12618 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1631 / 37500 positions
  played 100 games, 3271 / 37500 positions
  played 150 games, 4801 / 37500 positions
  played 200 games, 6361 / 37500 positions
  played 250 games, 7883 / 37500 positions
  played 300 games, 9431 / 37500 positions
  played 350 games, 11001 / 37500 positions
  played 400 games, 12513 / 37500 positions
  played 450 games, 14041 / 37500 positions
  played 500 games, 15741 / 37500 positions
  played 550 games, 17243 / 37500 positions
  played 600 games, 18762 / 37500 positions
  played 650 games, 20284 / 37500 positions
  played 700 games, 21962 / 37500 positions
  played 750 games, 23735 / 37500 positions
  played 800 games, 25311 / 37500 positions
  played 850 games, 26901 / 37500 positions
  played 900 games, 28573 / 37500 positions
  played 950 games, 30101 / 37500 positions
  played 1000 games, 31801 / 37500 positions
  played 1050 games, 33470 / 37500 positions
  played 1100 games, 35100 / 37500 positions
  played 1150 games, 36660 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp8-5.jnnw
