gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp3-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=24018 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1494 / 37500 positions
  played 100 games, 3069 / 37500 positions
  played 150 games, 4537 / 37500 positions
  played 200 games, 6059 / 37500 positions
  played 250 games, 7629 / 37500 positions
  played 300 games, 9183 / 37500 positions
  played 350 games, 10728 / 37500 positions
  played 400 games, 12328 / 37500 positions
  played 450 games, 13958 / 37500 positions
  played 500 games, 15545 / 37500 positions
  played 550 games, 17212 / 37500 positions
  played 600 games, 18875 / 37500 positions
  played 650 games, 20454 / 37500 positions
  played 700 games, 22026 / 37500 positions
  played 750 games, 23599 / 37500 positions
  played 800 games, 25186 / 37500 positions
  played 850 games, 26731 / 37500 positions
  played 900 games, 28275 / 37500 positions
  played 950 games, 29885 / 37500 positions
  played 1000 games, 31532 / 37500 positions
  played 1050 games, 33112 / 37500 positions
  played 1100 games, 34769 / 37500 positions
  played 1150 games, 36294 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp3-8.jnnw
