gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp4-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=29738 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1617 / 37500 positions
  played 100 games, 3140 / 37500 positions
  played 150 games, 4741 / 37500 positions
  played 200 games, 6337 / 37500 positions
  played 250 games, 8042 / 37500 positions
  played 300 games, 9726 / 37500 positions
  played 350 games, 11233 / 37500 positions
  played 400 games, 12859 / 37500 positions
  played 450 games, 14454 / 37500 positions
  played 500 games, 16047 / 37500 positions
  played 550 games, 17637 / 37500 positions
  played 600 games, 19132 / 37500 positions
  played 650 games, 20653 / 37500 positions
  played 700 games, 22295 / 37500 positions
  played 750 games, 23903 / 37500 positions
  played 800 games, 25481 / 37500 positions
  played 850 games, 27010 / 37500 positions
  played 900 games, 28497 / 37500 positions
  played 950 games, 30063 / 37500 positions
  played 1000 games, 31679 / 37500 positions
  played 1050 games, 33390 / 37500 positions
  played 1100 games, 34996 / 37500 positions
  played 1150 games, 36440 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp4-8.jnnw
