gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp5-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=28462 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1604 / 37500 positions
  played 100 games, 3200 / 37500 positions
  played 150 games, 4789 / 37500 positions
  played 200 games, 6376 / 37500 positions
  played 250 games, 8049 / 37500 positions
  played 300 games, 9665 / 37500 positions
  played 350 games, 11219 / 37500 positions
  played 400 games, 12840 / 37500 positions
  played 450 games, 14396 / 37500 positions
  played 500 games, 16027 / 37500 positions
  played 550 games, 17645 / 37500 positions
  played 600 games, 19131 / 37500 positions
  played 650 games, 20695 / 37500 positions
  played 700 games, 22194 / 37500 positions
  played 750 games, 23803 / 37500 positions
  played 800 games, 25392 / 37500 positions
  played 850 games, 26867 / 37500 positions
  played 900 games, 28582 / 37500 positions
  played 950 games, 30071 / 37500 positions
  played 1000 games, 31639 / 37500 positions
  played 1050 games, 33176 / 37500 positions
  played 1100 games, 34674 / 37500 positions
  played 1150 games, 36166 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp5-8.jnnw
