gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp7-15.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=3686 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1583 / 37500 positions
  played 100 games, 3116 / 37500 positions
  played 150 games, 4639 / 37500 positions
  played 200 games, 6211 / 37500 positions
  played 250 games, 7812 / 37500 positions
  played 300 games, 9449 / 37500 positions
  played 350 games, 11136 / 37500 positions
  played 400 games, 12613 / 37500 positions
  played 450 games, 14218 / 37500 positions
  played 500 games, 15769 / 37500 positions
  played 550 games, 17377 / 37500 positions
  played 600 games, 18985 / 37500 positions
  played 650 games, 20660 / 37500 positions
  played 700 games, 22161 / 37500 positions
  played 750 games, 23708 / 37500 positions
  played 800 games, 25297 / 37500 positions
  played 850 games, 26806 / 37500 positions
  played 900 games, 28380 / 37500 positions
  played 950 games, 30063 / 37500 positions
  played 1000 games, 31561 / 37500 positions
  played 1050 games, 33207 / 37500 positions
  played 1100 games, 34896 / 37500 positions
  played 1150 games, 36471 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp7-15.jnnw
