gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp4-12.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=2200 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1636 / 37500 positions
  played 100 games, 3199 / 37500 positions
  played 150 games, 4808 / 37500 positions
  played 200 games, 6431 / 37500 positions
  played 250 games, 7891 / 37500 positions
  played 300 games, 9437 / 37500 positions
  played 350 games, 11124 / 37500 positions
  played 400 games, 12731 / 37500 positions
  played 450 games, 14214 / 37500 positions
  played 500 games, 15703 / 37500 positions
  played 550 games, 17217 / 37500 positions
  played 600 games, 18813 / 37500 positions
  played 650 games, 20509 / 37500 positions
  played 700 games, 22006 / 37500 positions
  played 750 games, 23627 / 37500 positions
  played 800 games, 25255 / 37500 positions
  played 850 games, 26809 / 37500 positions
  played 900 games, 28344 / 37500 positions
  played 950 games, 29842 / 37500 positions
  played 1000 games, 31245 / 37500 positions
  played 1050 games, 32796 / 37500 positions
  played 1100 games, 34376 / 37500 positions
  played 1150 games, 35976 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp4-12.jnnw
