gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp6-11.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=7559 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1583 / 37500 positions
  played 100 games, 3132 / 37500 positions
  played 150 games, 4662 / 37500 positions
  played 200 games, 6145 / 37500 positions
  played 250 games, 7679 / 37500 positions
  played 300 games, 9209 / 37500 positions
  played 350 games, 10800 / 37500 positions
  played 400 games, 12232 / 37500 positions
  played 450 games, 13837 / 37500 positions
  played 500 games, 15466 / 37500 positions
  played 550 games, 17020 / 37500 positions
  played 600 games, 18627 / 37500 positions
  played 650 games, 20145 / 37500 positions
  played 700 games, 21687 / 37500 positions
  played 750 games, 23324 / 37500 positions
  played 800 games, 24903 / 37500 positions
  played 850 games, 26542 / 37500 positions
  played 900 games, 28121 / 37500 positions
  played 950 games, 29650 / 37500 positions
  played 1000 games, 31248 / 37500 positions
  played 1050 games, 32871 / 37500 positions
  played 1100 games, 34451 / 37500 positions
  played 1150 games, 36014 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp6-11.jnnw
