gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp4-16.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=1109 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1580 / 37500 positions
  played 100 games, 3237 / 37500 positions
  played 150 games, 4995 / 37500 positions
  played 200 games, 6641 / 37500 positions
  played 250 games, 8191 / 37500 positions
  played 300 games, 9881 / 37500 positions
  played 350 games, 11417 / 37500 positions
  played 400 games, 13013 / 37500 positions
  played 450 games, 14575 / 37500 positions
  played 500 games, 16110 / 37500 positions
  played 550 games, 17701 / 37500 positions
  played 600 games, 19270 / 37500 positions
  played 650 games, 20819 / 37500 positions
  played 700 games, 22370 / 37500 positions
  played 750 games, 23972 / 37500 positions
  played 800 games, 25600 / 37500 positions
  played 850 games, 27181 / 37500 positions
  played 900 games, 28809 / 37500 positions
  played 950 games, 30281 / 37500 positions
  played 1000 games, 31874 / 37500 positions
  played 1050 games, 33446 / 37500 positions
  played 1100 games, 35031 / 37500 positions
  played 1150 games, 36681 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp4-16.jnnw
