gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp5-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=9544 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1633 / 37500 positions
  played 100 games, 3188 / 37500 positions
  played 150 games, 4757 / 37500 positions
  played 200 games, 6301 / 37500 positions
  played 250 games, 7864 / 37500 positions
  played 300 games, 9334 / 37500 positions
  played 350 games, 11030 / 37500 positions
  played 400 games, 12689 / 37500 positions
  played 450 games, 14223 / 37500 positions
  played 500 games, 15786 / 37500 positions
  played 550 games, 17303 / 37500 positions
  played 600 games, 18851 / 37500 positions
  played 650 games, 20495 / 37500 positions
  played 700 games, 22060 / 37500 positions
  played 750 games, 23466 / 37500 positions
  played 800 games, 24980 / 37500 positions
  played 850 games, 26518 / 37500 positions
  played 900 games, 28080 / 37500 positions
  played 950 games, 29718 / 37500 positions
  played 1000 games, 31380 / 37500 positions
  played 1050 games, 33010 / 37500 positions
  played 1100 games, 34575 / 37500 positions
  played 1150 games, 36185 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp5-5.jnnw
