gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp1-13.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=1566 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1550 / 37500 positions
  played 100 games, 3186 / 37500 positions
  played 150 games, 4804 / 37500 positions
  played 200 games, 6331 / 37500 positions
  played 250 games, 7787 / 37500 positions
  played 300 games, 9312 / 37500 positions
  played 350 games, 10936 / 37500 positions
  played 400 games, 12514 / 37500 positions
  played 450 games, 14226 / 37500 positions
  played 500 games, 15748 / 37500 positions
  played 550 games, 17358 / 37500 positions
  played 600 games, 18968 / 37500 positions
  played 650 games, 20485 / 37500 positions
  played 700 games, 22049 / 37500 positions
  played 750 games, 23573 / 37500 positions
  played 800 games, 25243 / 37500 positions
  played 850 games, 26791 / 37500 positions
  played 900 games, 28254 / 37500 positions
  played 950 games, 29789 / 37500 positions
  played 1000 games, 31353 / 37500 positions
  played 1050 games, 32773 / 37500 positions
  played 1100 games, 34285 / 37500 positions
  played 1150 games, 35793 / 37500 positions
  played 1200 games, 37339 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp1-13.jnnw
