gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp1-9.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=5512 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1735 / 37500 positions
  played 100 games, 3281 / 37500 positions
  played 150 games, 4795 / 37500 positions
  played 200 games, 6273 / 37500 positions
  played 250 games, 7843 / 37500 positions
  played 300 games, 9422 / 37500 positions
  played 350 games, 10990 / 37500 positions
  played 400 games, 12441 / 37500 positions
  played 450 games, 14056 / 37500 positions
  played 500 games, 15652 / 37500 positions
  played 550 games, 17192 / 37500 positions
  played 600 games, 18848 / 37500 positions
  played 650 games, 20410 / 37500 positions
  played 700 games, 21983 / 37500 positions
  played 750 games, 23479 / 37500 positions
  played 800 games, 25059 / 37500 positions
  played 850 games, 26634 / 37500 positions
  played 900 games, 28151 / 37500 positions
  played 950 games, 29648 / 37500 positions
  played 1000 games, 31191 / 37500 positions
  played 1050 games, 32759 / 37500 positions
  played 1100 games, 34276 / 37500 positions
  played 1150 games, 35894 / 37500 positions
  played 1200 games, 37387 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp1-9.jnnw
