gen-data-wdl: n=37500 out=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp2-9.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=10884 nnue=/root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1593 / 37500 positions
  played 100 games, 3204 / 37500 positions
  played 150 games, 4682 / 37500 positions
  played 200 games, 6215 / 37500 positions
  played 250 games, 7856 / 37500 positions
  played 300 games, 9431 / 37500 positions
  played 350 games, 10945 / 37500 positions
  played 400 games, 12564 / 37500 positions
  played 450 games, 14099 / 37500 positions
  played 500 games, 15519 / 37500 positions
  played 550 games, 17085 / 37500 positions
  played 600 games, 18715 / 37500 positions
  played 650 games, 20384 / 37500 positions
  played 700 games, 21888 / 37500 positions
  played 750 games, 23431 / 37500 positions
  played 800 games, 25027 / 37500 positions
  played 850 games, 26542 / 37500 positions
  played 900 games, 28052 / 37500 positions
  played 950 games, 29575 / 37500 positions
  played 1000 games, 31106 / 37500 positions
  played 1050 games, 32554 / 37500 positions
  played 1100 games, 34060 / 37500 positions
  played 1150 games, 35610 / 37500 positions
  played 1200 games, 37170 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/cpx62-0241-kingloop-scaled/artefacts.src/sp2-9.jnnw
