gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp7-6.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=18814 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1596 / 75000 positions
  played 100 games, 3127 / 75000 positions
  played 150 games, 4711 / 75000 positions
  played 200 games, 6475 / 75000 positions
  played 250 games, 7996 / 75000 positions
  played 300 games, 9611 / 75000 positions
  played 350 games, 11284 / 75000 positions
  played 400 games, 12956 / 75000 positions
  played 450 games, 14622 / 75000 positions
  played 500 games, 16243 / 75000 positions
  played 550 games, 17805 / 75000 positions
  played 600 games, 19328 / 75000 positions
  played 650 games, 20795 / 75000 positions
  played 700 games, 22497 / 75000 positions
  played 750 games, 24118 / 75000 positions
  played 800 games, 25757 / 75000 positions
  played 850 games, 27399 / 75000 positions
  played 900 games, 29040 / 75000 positions
  played 950 games, 30680 / 75000 positions
  played 1000 games, 32176 / 75000 positions
  played 1050 games, 33862 / 75000 positions
  played 1100 games, 35454 / 75000 positions
  played 1150 games, 36966 / 75000 positions
  played 1200 games, 38572 / 75000 positions
  played 1250 games, 40047 / 75000 positions
  played 1300 games, 41648 / 75000 positions
  played 1350 games, 43242 / 75000 positions
  played 1400 games, 44967 / 75000 positions
  played 1450 games, 46722 / 75000 positions
  played 1500 games, 48370 / 75000 positions
  played 1550 games, 50031 / 75000 positions
  played 1600 games, 51499 / 75000 positions
  played 1650 games, 53224 / 75000 positions
  played 1700 games, 54893 / 75000 positions
  played 1750 games, 56561 / 75000 positions
  played 1800 games, 58194 / 75000 positions
  played 1850 games, 59700 / 75000 positions
  played 1900 games, 61337 / 75000 positions
  played 1950 games, 62884 / 75000 positions
  played 2000 games, 64644 / 75000 positions
  played 2050 games, 66290 / 75000 positions
  played 2100 games, 67786 / 75000 positions
  played 2150 games, 69431 / 75000 positions
  played 2200 games, 71054 / 75000 positions
  played 2250 games, 72782 / 75000 positions
  played 2300 games, 74368 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp7-6.jnnw
