gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp4-2.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=15815 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1458 / 75000 positions
  played 100 games, 3151 / 75000 positions
  played 150 games, 4803 / 75000 positions
  played 200 games, 6358 / 75000 positions
  played 250 games, 8010 / 75000 positions
  played 300 games, 9638 / 75000 positions
  played 350 games, 11346 / 75000 positions
  played 400 games, 12915 / 75000 positions
  played 450 games, 14595 / 75000 positions
  played 500 games, 16164 / 75000 positions
  played 550 games, 17830 / 75000 positions
  played 600 games, 19607 / 75000 positions
  played 650 games, 21181 / 75000 positions
  played 700 games, 22824 / 75000 positions
  played 750 games, 24375 / 75000 positions
  played 800 games, 26014 / 75000 positions
  played 850 games, 27664 / 75000 positions
  played 900 games, 29231 / 75000 positions
  played 950 games, 30776 / 75000 positions
  played 1000 games, 32458 / 75000 positions
  played 1050 games, 34086 / 75000 positions
  played 1100 games, 35642 / 75000 positions
  played 1150 games, 37261 / 75000 positions
  played 1200 games, 38873 / 75000 positions
  played 1250 games, 40483 / 75000 positions
  played 1300 games, 42067 / 75000 positions
  played 1350 games, 43851 / 75000 positions
  played 1400 games, 45383 / 75000 positions
  played 1450 games, 46915 / 75000 positions
  played 1500 games, 48501 / 75000 positions
  played 1550 games, 50012 / 75000 positions
  played 1600 games, 51651 / 75000 positions
  played 1650 games, 53283 / 75000 positions
  played 1700 games, 54888 / 75000 positions
  played 1750 games, 56512 / 75000 positions
  played 1800 games, 58226 / 75000 positions
  played 1850 games, 59893 / 75000 positions
  played 1900 games, 61560 / 75000 positions
  played 1950 games, 63106 / 75000 positions
  played 2000 games, 64765 / 75000 positions
  played 2050 games, 66446 / 75000 positions
  played 2100 games, 68110 / 75000 positions
  played 2150 games, 69598 / 75000 positions
  played 2200 games, 71174 / 75000 positions
  played 2250 games, 72812 / 75000 positions
  played 2300 games, 74430 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp4-2.jnnw
