gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp4-3.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=29914 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1600 / 75000 positions
  played 100 games, 3193 / 75000 positions
  played 150 games, 4931 / 75000 positions
  played 200 games, 6497 / 75000 positions
  played 250 games, 8085 / 75000 positions
  played 300 games, 9721 / 75000 positions
  played 350 games, 11346 / 75000 positions
  played 400 games, 12942 / 75000 positions
  played 450 games, 14557 / 75000 positions
  played 500 games, 16116 / 75000 positions
  played 550 games, 17816 / 75000 positions
  played 600 games, 19359 / 75000 positions
  played 650 games, 21002 / 75000 positions
  played 700 games, 22497 / 75000 positions
  played 750 games, 24098 / 75000 positions
  played 800 games, 25832 / 75000 positions
  played 850 games, 27485 / 75000 positions
  played 900 games, 29136 / 75000 positions
  played 950 games, 30716 / 75000 positions
  played 1000 games, 32227 / 75000 positions
  played 1050 games, 33872 / 75000 positions
  played 1100 games, 35487 / 75000 positions
  played 1150 games, 37100 / 75000 positions
  played 1200 games, 38664 / 75000 positions
  played 1250 games, 40218 / 75000 positions
  played 1300 games, 41914 / 75000 positions
  played 1350 games, 43705 / 75000 positions
  played 1400 games, 45370 / 75000 positions
  played 1450 games, 46973 / 75000 positions
  played 1500 games, 48564 / 75000 positions
  played 1550 games, 50217 / 75000 positions
  played 1600 games, 51812 / 75000 positions
  played 1650 games, 53393 / 75000 positions
  played 1700 games, 55002 / 75000 positions
  played 1750 games, 56625 / 75000 positions
  played 1800 games, 58294 / 75000 positions
  played 1850 games, 59917 / 75000 positions
  played 1900 games, 61497 / 75000 positions
  played 1950 games, 63084 / 75000 positions
  played 2000 games, 64768 / 75000 positions
  played 2050 games, 66347 / 75000 positions
  played 2100 games, 67882 / 75000 positions
  played 2150 games, 69458 / 75000 positions
  played 2200 games, 71087 / 75000 positions
  played 2250 games, 72702 / 75000 positions
  played 2300 games, 74463 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp4-3.jnnw
