gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp8-5.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=24254 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1750 / 75000 positions
  played 100 games, 3399 / 75000 positions
  played 150 games, 5060 / 75000 positions
  played 200 games, 6696 / 75000 positions
  played 250 games, 8348 / 75000 positions
  played 300 games, 10023 / 75000 positions
  played 350 games, 11635 / 75000 positions
  played 400 games, 13227 / 75000 positions
  played 450 games, 14761 / 75000 positions
  played 500 games, 16417 / 75000 positions
  played 550 games, 17955 / 75000 positions
  played 600 games, 19565 / 75000 positions
  played 650 games, 21183 / 75000 positions
  played 700 games, 22715 / 75000 positions
  played 750 games, 24326 / 75000 positions
  played 800 games, 25959 / 75000 positions
  played 850 games, 27617 / 75000 positions
  played 900 games, 29158 / 75000 positions
  played 950 games, 30850 / 75000 positions
  played 1000 games, 32440 / 75000 positions
  played 1050 games, 34013 / 75000 positions
  played 1100 games, 35615 / 75000 positions
  played 1150 games, 37244 / 75000 positions
  played 1200 games, 38947 / 75000 positions
  played 1250 games, 40556 / 75000 positions
  played 1300 games, 42205 / 75000 positions
  played 1350 games, 43795 / 75000 positions
  played 1400 games, 45478 / 75000 positions
  played 1450 games, 47027 / 75000 positions
  played 1500 games, 48717 / 75000 positions
  played 1550 games, 50250 / 75000 positions
  played 1600 games, 51808 / 75000 positions
  played 1650 games, 53394 / 75000 positions
  played 1700 games, 55071 / 75000 positions
  played 1750 games, 56570 / 75000 positions
  played 1800 games, 58204 / 75000 positions
  played 1850 games, 59795 / 75000 positions
  played 1900 games, 61398 / 75000 positions
  played 1950 games, 62964 / 75000 positions
  played 2000 games, 64562 / 75000 positions
  played 2050 games, 66119 / 75000 positions
  played 2100 games, 67786 / 75000 positions
  played 2150 games, 69468 / 75000 positions
  played 2200 games, 71115 / 75000 positions
  played 2250 games, 72803 / 75000 positions
  played 2300 games, 74484 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp8-5.jnnw
