gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp1-1.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=18983 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1672 / 75000 positions
  played 100 games, 3353 / 75000 positions
  played 150 games, 5012 / 75000 positions
  played 200 games, 6618 / 75000 positions
  played 250 games, 8356 / 75000 positions
  played 300 games, 10048 / 75000 positions
  played 350 games, 11663 / 75000 positions
  played 400 games, 13272 / 75000 positions
  played 450 games, 14726 / 75000 positions
  played 500 games, 16378 / 75000 positions
  played 550 games, 18028 / 75000 positions
  played 600 games, 19676 / 75000 positions
  played 650 games, 21323 / 75000 positions
  played 700 games, 22911 / 75000 positions
  played 750 games, 24459 / 75000 positions
  played 800 games, 26124 / 75000 positions
  played 850 games, 27721 / 75000 positions
  played 900 games, 29415 / 75000 positions
  played 950 games, 31094 / 75000 positions
  played 1000 games, 32700 / 75000 positions
  played 1050 games, 34355 / 75000 positions
  played 1100 games, 36033 / 75000 positions
  played 1150 games, 37759 / 75000 positions
  played 1200 games, 39373 / 75000 positions
  played 1250 games, 40962 / 75000 positions
  played 1300 games, 42496 / 75000 positions
  played 1350 games, 44134 / 75000 positions
  played 1400 games, 45688 / 75000 positions
  played 1450 games, 47340 / 75000 positions
  played 1500 games, 48992 / 75000 positions
  played 1550 games, 50551 / 75000 positions
  played 1600 games, 52028 / 75000 positions
  played 1650 games, 53632 / 75000 positions
  played 1700 games, 55249 / 75000 positions
  played 1750 games, 56820 / 75000 positions
  played 1800 games, 58324 / 75000 positions
  played 1850 games, 59950 / 75000 positions
  played 1900 games, 61520 / 75000 positions
  played 1950 games, 63059 / 75000 positions
  played 2000 games, 64663 / 75000 positions
  played 2050 games, 66417 / 75000 positions
  played 2100 games, 68068 / 75000 positions
  played 2150 games, 69636 / 75000 positions
  played 2200 games, 71247 / 75000 positions
  played 2250 games, 72986 / 75000 positions
  played 2300 games, 74543 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp1-1.jnnw
