gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp7-8.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=17276 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1577 / 75000 positions
  played 100 games, 3259 / 75000 positions
  played 150 games, 4920 / 75000 positions
  played 200 games, 6499 / 75000 positions
  played 250 games, 8064 / 75000 positions
  played 300 games, 9699 / 75000 positions
  played 350 games, 11258 / 75000 positions
  played 400 games, 12884 / 75000 positions
  played 450 games, 14502 / 75000 positions
  played 500 games, 16097 / 75000 positions
  played 550 games, 17804 / 75000 positions
  played 600 games, 19442 / 75000 positions
  played 650 games, 21161 / 75000 positions
  played 700 games, 22889 / 75000 positions
  played 750 games, 24536 / 75000 positions
  played 800 games, 26217 / 75000 positions
  played 850 games, 28011 / 75000 positions
  played 900 games, 29694 / 75000 positions
  played 950 games, 31413 / 75000 positions
  played 1000 games, 33111 / 75000 positions
  played 1050 games, 34822 / 75000 positions
  played 1100 games, 36319 / 75000 positions
  played 1150 games, 37971 / 75000 positions
  played 1200 games, 39587 / 75000 positions
  played 1250 games, 41233 / 75000 positions
  played 1300 games, 43016 / 75000 positions
  played 1350 games, 44645 / 75000 positions
  played 1400 games, 46193 / 75000 positions
  played 1450 games, 47775 / 75000 positions
  played 1500 games, 49391 / 75000 positions
  played 1550 games, 51060 / 75000 positions
  played 1600 games, 52760 / 75000 positions
  played 1650 games, 54329 / 75000 positions
  played 1700 games, 55935 / 75000 positions
  played 1750 games, 57609 / 75000 positions
  played 1800 games, 59194 / 75000 positions
  played 1850 games, 60754 / 75000 positions
  played 1900 games, 62476 / 75000 positions
  played 1950 games, 64104 / 75000 positions
  played 2000 games, 65775 / 75000 positions
  played 2050 games, 67488 / 75000 positions
  played 2100 games, 69250 / 75000 positions
  played 2150 games, 70918 / 75000 positions
  played 2200 games, 72488 / 75000 positions
  played 2250 games, 74094 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp7-8.jnnw
